Common name 	Scientific name 	Status 	No. 	No. Back
White-lined Antbird 	Myrmoborus lophotes 		58 	115
Black-faced Antbird 	Myrmoborus myotherinus 		307 	393
White-browed Antbird 	Myrmoborus leucophrys 		201 	254
Ash-breasted Antbird 	Myrmoborus lugubris 		39 	11
Bare-crowned Antbird 	Gymnocichla nudiceps 		35 	1
White-backed Fire-eye 	Pyriglena leuconota 		212 	97
Fringe-backed Fire-eye 	Pyriglena atra 		28 	0
White-shouldered Fire-eye 	Pyriglena leucoptera 		185 	248
Slender Antbird 	Rhopornis ardesiacus 		47 	1
Black-headed Antbird 	Percnostola rufifrons 		145 	67
Allpahuayo Antbird 	Percnostola arenarum 		30 	3
White-shouldered Antbird 	Akletos melanoceps 		52 	79
Goeldi's Antbird 	Akletos goeldii 		79 	188
Sooty Antbird 	Hafferia fortis 		95 	50
Blue-lored Antbird 	Hafferia immaculata 		56 	18
Zeledon's Antbird 	Hafferia zeledoni 		117 	22
Rufous-capped Antthrush 	Formicarius colma 		177 	65
Black-faced Antthrush 	Formicarius analis 		315 	691
Mayan Antthrush 	Formicarius moniliger 		42 	14
Rufous-fronted Antthrush 	Formicarius rufifrons 		27 	12
Black-headed Antthrush 	Formicarius nigricapillus 		59 	39
Rufous-breasted Antthrush 	Formicarius rufipectus 		85 	90
Short-tailed Antthrush 	Chamaeza campanisona 		274 	156
Striated Antthrush 	Chamaeza nobilis 		47 	6
Cryptic Antthrush 	Chamaeza meruloides 		64 	81
Rufous-tailed Antthrush 	Chamaeza ruficauda 		93 	50
Schwartz's Antthrush 	Chamaeza turdina 		65 	3
Barred Antthrush 	Chamaeza mollissima 		54 	7
Undulated Antpitta 	Grallaria squamigera 		91 	93
Giant Antpitta 	Grallaria gigantea 		18 	0
Great Antpitta 	Grallaria excelsa 		12 	0
Variegated Antpitta 	Grallaria varia 		103 	84
Moustached Antpitta 	Grallaria alleni 		49 	6
Scaled Antpitta 	Grallaria guatimalensis 		111 	91
Tachira Antpitta 	Grallaria chthonia 		0 	0
Plain-backed Antpitta 	Grallaria haplonota 		66 	39
Ochre-striped Antpitta 	Grallaria dignissima 		29 	12
Elusive Antpitta 	Grallaria eludens 		13 	0
Chestnut-crowned Antpitta 	Grallaria ruficapilla 		288 	357
Watkins's Antpitta 	Grallaria watkinsi 		49 	22
Santa Marta Antpitta 	Grallaria bangsi 		78 	10
Cundinamarca Antpitta 	Grallaria kaestneri 		65 	4
Stripe-headed Antpitta 	Grallaria andicolus 		31 	6
Grey-naped Antpitta 	Grallaria griseonucha 		19 	0
Bicolored Antpitta 	Grallaria rufocinerea 		50 	1
Jocotoco Antpitta 	Grallaria ridgelyi 		37 	2
Chestnut-naped Antpitta 	Grallaria nuchalis 		117 	34
Pale-billed Antpitta 	Grallaria carrikeri 		14 	0
White-throated Antpitta 	Grallaria albigula 		58 	14
Yellow-breasted Antpitta 	Grallaria flavotincta 		85 	23
White-bellied Antpitta 	Grallaria hypoleuca 		107 	27
Rusty-tinged Antpitta 	Grallaria przewalskii 		31 	5
Bay Antpitta 	Grallaria capitalis 		27 	2
Red-and-white Antpitta 	Grallaria erythroleuca 		30 	1
Rufous Antpitta 	Grallaria rufula 		312 	85
Chestnut Antpitta 	Grallaria blakei 		45 	0
Tawny Antpitta 	Grallaria quitensis 		154 	47
Brown-banded Antpitta 	Grallaria milleri 		48 	6
Urrao Antpitta 	Grallaria urraoensis 		17 	0
Rufous-faced Antpitta 	Grallaria erythrotis 		31 	51
Streak-chested Antpitta 	Hylopezus perspicillatus 		75 	63
Spotted Antpitta 	Hylopezus macularius 		37 	13
Snethlage's Antpitta 	Hylopezus paraensis 		15 	1
Alta Floresta Antpitta 	Hylopezus whittakeri 		18 	6
Masked Antpitta 	Hylopezus auricularis 		30 	4
Thicket Antpitta 	Hylopezus dives 		55 	18
White-lored Antpitta 	Hylopezus fulviventris 		31 	4
Amazonian Antpitta 	Hylopezus berlepschi 		64 	107
White-browed Antpitta 	Hylopezus ochroleucus 		38 	31
Speckle-breasted Antpitta 	Hylopezus nattereri 		100 	55
Thrush-like Antpitta 	Myrmothera campanisona 		175 	201
Tapajos Antpitta 	Myrmothera subcanescens 		24 	45
Tepui Antpitta 	Myrmothera simplex 		44 	2
Ochre-breasted Antpitta 	Grallaricula flavirostris 		44 	6
Scallop-breasted Antpitta 	Grallaricula loricata 		5 	0
Hooded Antpitta 	Grallaricula cucullata 		18 	1
Peruvian Antpitta 	Grallaricula peruviana 		13 	0
Ochre-fronted Antpitta 	Grallaricula ochraceifrons 		15 	2
Rusty-breasted Antpitta 	Grallaricula ferrugineipectus 		50 	5
Rufous-breasted Antpitta 	Grallaricula leymebambae 		42 	3
Slaty-crowned Antpitta 	Grallaricula nana 		146 	52
Sucre Antpitta 	Grallaricula cumanensis 		6 	1
Crescent-faced Antpitta 	Grallaricula lineifrons 		37 	1
Rufous Gnateater 	Conopophaga lineata 		143 	56
Chestnut-belted Gnateater 	Conopophaga aurita 		40 	2
Hooded Gnateater 	Conopophaga roberti 		13 	5
Ash-throated Gnateater 	Conopophaga peruviana 		14 	6
Ceara Gnateater 	Conopophaga cearae 		16 	6
Slaty Gnateater 	Conopophaga ardesiaca 		10 	1
Chestnut-crowned Gnateater 	Conopophaga castaneiceps 		44 	5
Black-cheeked Gnateater 	Conopophaga melanops 		101 	18
Black-bellied Gnateater 	Conopophaga melanogaster 		29 	0
Black-crowned Antpitta 	Pittasoma michleri 		14 	0
Rufous-crowned Antpitta 	Pittasoma rufopileatum 		30 	2
Ocellated Tapaculo 	Acropternis orthonyx 		100 	22
Chestnut-throated Huet-huet 	Pteroptochos castaneus 		42 	0
Black-throated Huet-huet 	Pteroptochos tarnii 		42 	2
Moustached Turca 	Pteroptochos megapodius 		57 	13
White-throated Tapaculo 	Scelorchilus albicollis 		45 	4
Chucao Tapaculo 	Scelorchilus rubecula 		67 	9
Crested Gallito 	Rhinocrypta lanceolata 		38 	51
Sandy Gallito 	Teledromas fuscus 		20 	5
Rusty-belted Tapaculo 	Liosceles thoracicus 		106 	214
Spotted Bamboowren 	Psilorhamphus guttatus 		63 	23
Slaty Bristlefront 	Merulaxis ater 		95 	19
Stresemann's Bristlefront 	Merulaxis stresemanni 		24 	2
Ochre-flanked Tapaculo 	Eugralla paradoxa 		70 	1
Ash-colored Tapaculo 	Myornis senilis 		92 	8
White-breasted Tapaculo 	Eleoscytalopus indigoticus 		99 	39
Bahia Tapaculo 	Eleoscytalopus psychopompus 		11 	0
Marsh Tapaculo 	Scytalopus iraiensis 		27 	0
Mouse-colored Tapaculo 	Scytalopus speluncae 		117 	31
Boa Nova Tapaculo 	Scytalopus gonzagai 		6 	0
Rock Tapaculo 	Scytalopus petrophilus 		20 	1
Planalto Tapaculo 	Scytalopus pachecoi 		31 	2
Brasilia Tapaculo 	Scytalopus novacapitalis 		27 	0
Bolivian White-crowned Tapaculo 	Scytalopus bolivianus 		25 	10
Northern White-crowned Tapaculo 	Scytalopus atratus 		172 	31
Santa Marta Tapaculo 	Scytalopus sanctaemartae 		33 	0
Rufous-vented Tapaculo 	Scytalopus femoralis 		63 	15
Long-tailed Tapaculo 	Scytalopus micropterus 		73 	18
Narino Tapaculo 	Scytalopus vicinior 		104 	17
El Oro Tapaculo 	Scytalopus robbinsi 		31 	0
Tatama Tapaculo 	Scytalopus alvarezlopezi 		57 	1
Choco Tapaculo 	Scytalopus chocoensis 		67 	6
Magdalena Tapaculo 	Scytalopus rodriguezi 		36 	0
Stiles's Tapaculo 	Scytalopus stilesi 		51 	5
Tacarcuna Tapaculo 	Scytalopus panamensis 		9 	1
Silvery-fronted Tapaculo 	Scytalopus argentifrons 		48 	7
Caracas Tapaculo 	Scytalopus caracae 		12 	0
Merida Tapaculo 	Scytalopus meridanus 		81 	5
Brown-rumped Tapaculo 	Scytalopus latebricola 		45 	5
Perija Tapaculo 	Scytalopus perijanus 		19 	2
Spillmann's Tapaculo 	Scytalopus spillmanni 		169 	19
Chusquea Tapaculo 	Scytalopus parkeri 		73 	21
Trilling Tapaculo 	Scytalopus parvirostris 		54 	23
Tschudi's Tapaculo 	Scytalopus acutirostris 		57 	7
Unicolored Tapaculo 	Scytalopus unicolor 		64 	2
Pale-bellied Tapaculo 	Scytalopus griseicollis 		123 	25
Paramillo Tapaculo 	Scytalopus canus 		31 	1
Paramo Tapaculo 	Scytalopus opacus 		101 	2
Ancash Tapaculo 	Scytalopus affinis 		15 	0
Neblina Tapaculo 	Scytalopus altirostris 		21 	2
Vilcabamba Tapaculo 	Scytalopus urubambae 		13 	0
Diademed Tapaculo 	Scytalopus schulenbergi 		27 	11
Puna Tapaculo 	Scytalopus simonsi 		26 	7
Zimmer's Tapaculo 	Scytalopus zimmeri 		48 	9
White-browed Tapaculo 	Scytalopus superciliaris 		11 	1
Magellanic Tapaculo 	Scytalopus magellanicus 		54 	6
Dusky Tapaculo 	Scytalopus fuscus 		34 	5
Blackish Tapaculo 	Scytalopus latrans 		451 	107
Junin Tapaculo 	Scytalopus gettyae 		27 	0
Large-footed Tapaculo 	Scytalopus macropus 		9 	1
Diamantina Tapaculo 	Scytalopus diamantinensis 		20 	0
Collared Crescentchest 	Melanopareia torquata 		46 	6
Double-collared Crescentchest 	Melanopareia bitorquata 		2 	4
Olive-crowned Crescentchest 	Melanopareia maximiliani 		41 	8
Maranon Crescentchest 	Melanopareia maranonica 		38 	5
Elegant Crescentchest 	Melanopareia elegans 		53 	40
Grey-headed Piprites 	Piprites griseiceps 		9 	0
Wing-barred Piprites 	Piprites chloris 		193 	186
Black-capped Piprites 	Piprites pileata 		24 	3
Planalto Tyrannulet 	Phyllomyias fasciatus 		78 	112
Yungas Tyrannulet 	Phyllomyias weedeni 		13 	0
Rough-legged Tyrannulet 	Phyllomyias burmeisteri 		82 	10
White-fronted Tyrannulet 	Phyllomyias zeledoni 		40 	4
Greenish Tyrannulet 	Phyllomyias virescens 		45 	9
Reiser's Tyrannulet 	Phyllomyias reiseri 		18 	0
Urich's Tyrannulet 	Phyllomyias urichi 		0 	0
Sclater's Tyrannulet 	Phyllomyias sclateri 		26 	7
Grey-capped Tyrannulet 	Phyllomyias griseocapilla 		34 	24
Sooty-headed Tyrannulet 	Phyllomyias griseiceps 		94 	38
Plumbeous-crowned Tyrannulet 	Phyllomyias plumbeiceps 		29 	9
Black-capped Tyrannulet 	Phyllomyias nigrocapillus 		40 	18
Ashy-headed Tyrannulet 	Phyllomyias cinereiceps 		44 	3
Tawny-rumped Tyrannulet 	Phyllomyias uropygialis 		31 	10
Yellow-crowned Tyrannulet 	Tyrannulus elatus 		84 	219
Forest Elaenia 	Myiopagis gaimardii 		120 	274
Grey Elaenia 	Myiopagis caniceps 		164 	57
Foothill Elaenia 	Myiopagis olallai 		48 	3
Pacific Elaenia 	Myiopagis subplacens 		41 	22
Yellow-crowned Elaenia 	Myiopagis flavivertex 		45 	10
Greenish Elaenia 	Myiopagis viridicata 		184 	53
Jamaican Elaenia 	Myiopagis cotta 		1 	0
Yellow-bellied Elaenia 	Elaenia flavogaster 		225 	351
Caribbean Elaenia 	Elaenia martinica 		42 	15
Large Elaenia 	Elaenia spectabilis 		105 	37
Noronha Elaenia 	Elaenia ridleyana 		16 	1
White-crested Elaenia 	Elaenia albiceps 		77 	39
Chilean Elaenia 	Elaenia chilensis 		118 	48
Small-billed Elaenia 	Elaenia parvirostris 		111 	38
Olivaceous Elaenia 	Elaenia mesoleuca 		79 	20
Slaty Elaenia 	Elaenia strepera 		20 	0
Mottle-backed Elaenia 	Elaenia gigas 		18 	7
Brownish Elaenia 	Elaenia pelzelni 		11 	5
Plain-crested Elaenia 	Elaenia cristata 		59 	17
Lesser Elaenia 	Elaenia chiriquensis 		98 	20
Coopmans's Elaenia 	Elaenia brachyptera 		23 	0
Rufous-crowned Elaenia 	Elaenia ruficeps 		20 	1
Mountain Elaenia 	Elaenia frantzii 		157 	83
Highland Elaenia 	Elaenia obscura 		90 	22
Great Elaenia 	Elaenia dayi 		4 	0
Sierran Elaenia 	Elaenia pallatangae 		56 	27
Tepui Elaenia 	Elaenia olivina 		8 	0
Greater Antillean Elaenia 	Elaenia fallax 		3 	0
Yellow-bellied Tyrannulet 	Ornithion semiflavum 		24 	3
Brown-capped Tyrannulet 	Ornithion brunneicapillus 		53 	52
White-lored Tyrannulet 	Ornithion inerme 		144 	55
Northern Beardless Tyrannulet 	Camptostoma imberbe 		108 	77
Southern Beardless Tyrannulet 	Camptostoma obsoletum 		347 	323
Suiriri Flycatcher 	Suiriri suiriri 		91 	33
Chapada Flycatcher 	Suiriri affinis 		21 	3
White-throated Tyrannulet 	Mecocerculus leucophrys 		161 	82
White-tailed Tyrannulet 	Mecocerculus poecilocercus 		44 	20
Buff-banded Tyrannulet 	Mecocerculus hellmayri 		27 	5
Rufous-winged Tyrannulet 	Mecocerculus calopterus 		6 	1
Sulphur-bellied Tyrannulet 	Mecocerculus minor 		25 	2
White-banded Tyrannulet 	Mecocerculus stictopterus 		83 	46
Black-crested Tit-Tyrant 	Anairetes nigrocristatus 		25 	0
Pied-crested Tit-Tyrant 	Anairetes reguloides 		16 	1
Ash-breasted Tit-Tyrant 	Anairetes alpinus 		12 	0
Yellow-billed Tit-Tyrant 	Anairetes flavirostris 		36 	7
Tufted Tit-Tyrant 	Anairetes parulus 		79 	7
Juan Fernandez Tit-Tyrant 	Anairetes fernandezianus 		9 	0
Agile Tit-Tyrant 	Uromyias agilis 		40 	4
Unstreaked Tit-Tyrant 	Uromyias agraphia 		25 	1
Torrent Tyrannulet 	Serpophaga cinerea 		14 	2
River Tyrannulet 	Serpophaga hypoleuca 		17 	3
Sooty Tyrannulet 	Serpophaga nigricans 		30 	0
White-crested Tyrannulet 	Serpophaga subcristata 		90 	10
White-bellied Tyrannulet 	Serpophaga munda 		28 	10
Straneck's Tyrannulet 	Serpophaga griseicapilla 		35 	3
Mouse-colored Tyrannulet 	Phaeomyias murina 		191 	99
Tumbesian Tyrannulet 	Phaeomyias tumbezana 		56 	3
Yellow Tyrannulet 	Capsiempis flaveola 		197 	106
Bearded Tachuri 	Polystictus pectoralis 		19 	0
Grey-backed Tachuri 	Polystictus superciliaris 		15 	1
Cocos Flycatcher 	Nesotriccus ridgwayi 		0 	0
Dinelli's Doradito 	Pseudocolopteryx dinelliana 		18 	0
Crested Doradito 	Pseudocolopteryx sclateri 		10 	0
Subtropical Doradito 	Pseudocolopteryx acutipennis 		6 	0
Warbling Doradito 	Pseudocolopteryx flaviventris 		21 	0
Ticking Doradito 	Pseudocolopteryx citreola 		27 	2
Bronze-olive Pygmy Tyrant 	Pseudotriccus pelzelni 		45 	1
Hazel-fronted Pygmy Tyrant 	Pseudotriccus simplex 		13 	2
Rufous-headed Pygmy Tyrant 	Pseudotriccus ruficeps 		67 	10
Ringed Antpipit 	Corythopis torquatus 		99 	75
Southern Antpipit 	Corythopis delalandi 		109 	34
Tawny-crowned Pygmy Tyrant 	Euscarthmus meloryphus 		200 	82
Rufous-sided Pygmy Tyrant 	Euscarthmus rufomarginatus 		49 	4
Grey-and-white Tyrannulet 	Pseudelaenia leucospodia 		24 	10
Lesser Wagtail-Tyrant 	Stigmatura napensis 		40 	6
Greater Wagtail-Tyrant 	Stigmatura budytoides 		60 	37
Paltry Tyrannulet 	Zimmerius vilissimus 		26 	17
Mistletoe Tyrannulet 	Zimmerius parvus 		35 	31
Spectacled Tyrannulet 	Zimmerius improbus 		4 	7
Venezuelan Tyrannulet 	Zimmerius petersi 		4 	0
Bolivian Tyrannulet 	Zimmerius bolivianus 		14 	5
Red-billed Tyrannulet 	Zimmerius cinereicapilla 		14 	0
Mishana Tyrannulet 	Zimmerius villarejoi 		21 	3
Chico's Tyrannulet 	Zimmerius chicomendesi 		4 	0
Slender-footed Tyrannulet 	Zimmerius gracilipes 		59 	98
Guianan Tyrannulet 	Zimmerius acer 		73 	54
Golden-faced Tyrannulet 	Zimmerius chrysops 		179 	268
Coopmans's Tyrannulet 	Zimmerius minimus 		6 	0
Choco Tyrannulet 	Zimmerius albigularis 		23 	30
Loja Tyrannulet 	Zimmerius flavidifrons 		25 	5
Peruvian Tyrannulet 	Zimmerius viridiflavus 		13 	22
Variegated Bristle Tyrant 	Pogonotriccus poecilotis 		25 	19
Chapman's Bristle Tyrant 	Pogonotriccus chapmani 		3 	0
Marble-faced Bristle Tyrant 	Pogonotriccus ophthalmicus 		59 	21
Spectacled Bristle Tyrant 	Pogonotriccus orbitalis 		12 	2
Venezuelan Bristle Tyrant 	Pogonotriccus venezuelanus 		3 	0
Antioquia Bristle Tyrant 	Pogonotriccus lanyoni 		29 	0
Southern Bristle Tyrant 	Pogonotriccus eximius 		37 	3
Mottle-cheeked Tyrannulet 	Phylloscartes ventralis 		113 	21
Alagoas Tyrannulet 	Phylloscartes ceciliae 		15 	2
Restinga Tyrannulet 	Phylloscartes kronei 		41 	1
Bahia Tyrannulet 	Phylloscartes beckeri 		12 	0
Panamanian Tyrannulet 	Phylloscartes flavovirens 		5 	0
Olive-green Tyrannulet 	Phylloscartes virescens 		15 	10
Ecuadorian Tyrannulet 	Phylloscartes gualaquizae 		42 	14
Black-fronted Tyrannulet 	Phylloscartes nigrifrons 		8 	0
Rufous-browed Tyrannulet 	Phylloscartes superciliaris 		27 	9
Rufous-lored Tyrannulet 	Phylloscartes flaviventris 		3 	0
Cinnamon-faced Tyrannulet 	Phylloscartes parkeri 		11 	5
Minas Gerais Tyrannulet 	Phylloscartes roquettei 		26 	3
Sao Paulo Tyrannulet 	Phylloscartes paulista 		30 	1
Oustalet's Tyrannulet 	Phylloscartes oustaleti 		47 	13
Serra do Mar Tyrannulet 	Phylloscartes difficilis 		47 	9
Bay-ringed Tyrannulet 	Phylloscartes sylviolus 		39 	0
Streak-necked Flycatcher 	Mionectes striaticollis 		35 	5
Olive-striped Flycatcher 	Mionectes olivaceus 		43 	8
Ochre-bellied Flycatcher 	Mionectes oleagineus 		162 	62
McConnell's Flycatcher 	Mionectes macconnelli 		18 	7
Tepui Flycatcher 	Mionectes roraimae 		2 	0
Grey-hooded Flycatcher 	Mionectes rufiventris 		56 	19
Sepia-capped Flycatcher 	Leptopogon amaurocephalus 		148 	93
Slaty-capped Flycatcher 	Leptopogon superciliaris 		90 	50
Rufous-breasted Flycatcher 	Leptopogon rufipectus 		89 	12
Inca Flycatcher 	Leptopogon taczanowskii 		21 	3
Northern Scrub Flycatcher 	Sublegatus arenarum 		13 	0
Amazonian Scrub Flycatcher 	Sublegatus obscurior 		22 	5
Southern Scrub Flycatcher 	Sublegatus modestus 		55 	3
Slender-billed Inezia 	Inezia tenuirostris 		33 	6
Plain Inezia 	Inezia inornata 		49 	7
Amazonian Inezia 	Inezia subflava 		17 	1
Pale-tipped Inezia 	Inezia caudata 		26 	7
Flavescent Flycatcher 	Myiophobus flavicans 		59 	8
Orange-crested Flycatcher 	Myiophobus phoenicomitra 		33 	0
Unadorned Flycatcher 	Myiophobus inornatus 		8 	0
Roraiman Flycatcher 	Myiophobus roraimae 		28 	2
Olive-chested Flycatcher 	Myiophobus cryptoxanthus 		43 	7
Bran-colored Flycatcher 	Myiophobus fasciatus 		172 	64
Handsome Flycatcher 	Nephelomyias pulcher 		36 	9
Orange-banded Flycatcher 	Nephelomyias lintoni 		26 	1
Ochraceous-breasted Flycatcher 	Nephelomyias ochraceiventris 		6 	0
Ornate Flycatcher 	Myiotriccus ornatus 		123 	114
Many-colored Rush Tyrant 	Tachuris rubrigastra 		55 	15
Sharp-tailed Grass Tyrant 	Culicivora caudacuta 		41 	1
Drab-breasted Bamboo Tyrant 	Hemitriccus diops 		99 	72
Brown-breasted Bamboo Tyrant 	Hemitriccus obsoletus 		46 	10
Flammulated Bamboo Tyrant 	Hemitriccus flammulatus 		56 	106
Snethlage's Tody-Tyrant 	Hemitriccus minor 		88 	27
Yungas Tody-Tyrant 	Hemitriccus spodiops 		5 	9
Acre Tody-Tyrant 	Hemitriccus cohnhafti 		12 	0
Boat-billed Tody-Tyrant 	Hemitriccus josephinae 		18 	3
White-eyed Tody-Tyrant 	Hemitriccus zosterops 		69 	20
White-bellied Tody-Tyrant 	Hemitriccus griseipectus 		107 	110
Zimmer's Tody-Tyrant 	Hemitriccus minimus 		62 	11
Eye-ringed Tody-Tyrant 	Hemitriccus orbitatus 		74 	25
Johannes's Tody-Tyrant 	Hemitriccus iohannis 		58 	43
Stripe-necked Tody-Tyrant 	Hemitriccus striaticollis 		71 	15
Hangnest Tody-Tyrant 	Hemitriccus nidipendulus 		40 	11
Pearly-vented Tody-Tyrant 	Hemitriccus margaritaceiventer 		191 	83
Pelzeln's Tody-Tyrant 	Hemitriccus inornatus 		19 	6
Black-throated Tody-Tyrant 	Hemitriccus granadensis 		75 	2
Buff-breasted Tody-Tyrant 	Hemitriccus mirandae 		13 	4
Cinnamon-breasted Tody-Tyrant 	Hemitriccus cinnamomeipectus 		19 	1
Kaempfer's Tody-Tyrant 	Hemitriccus kaempferi 		13 	3
Buff-throated Tody-Tyrant 	Hemitriccus rufigularis 		31 	1
Fork-tailed Tody-Tyrant 	Hemitriccus furcatus 		55 	10
Eared Pygmy Tyrant 	Myiornis auricularis 		118 	31
White-bellied Pygmy Tyrant 	Myiornis albiventris 		27 	12
Black-capped Pygmy Tyrant 	Myiornis atricapillus 		60 	19
Short-tailed Pygmy Tyrant 	Myiornis ecaudatus 		93 	20
Northern Bentbill 	Oncostoma cinereigulare 		49 	27
Southern Bentbill 	Oncostoma olivaceum 		35 	47
Scale-crested Pygmy Tyrant 	Lophotriccus pileatus 		248 	155
Long-crested Pygmy Tyrant 	Lophotriccus eulophotes 		31 	9
Double-banded Pygmy Tyrant 	Lophotriccus vitiosus 		79 	30
Helmeted Pygmy Tyrant 	Lophotriccus galeatus 		131 	90
Pale-eyed Pygmy Tyrant 	Atalotriccus pilaris 		70 	30
Rufous-crowned Tody-Flycatcher 	Poecilotriccus ruficeps 		57 	13
Lulu's Tody-Flycatcher 	Poecilotriccus luluae 		17 	1
White-cheeked Tody-Flycatcher 	Poecilotriccus albifacies 		23 	1
Black-and-white Tody-Flycatcher 	Poecilotriccus capitalis 		71 	10
Buff-cheeked Tody-Flycatcher 	Poecilotriccus senex 		5 	0
Ruddy Tody-Flycatcher 	Poecilotriccus russatus 		17 	0
Ochre-faced Tody-Flycatcher 	Poecilotriccus plumbeiceps 		114 	106
Smoky-fronted Tody-Flycatcher 	Poecilotriccus fumifrons 		28 	18
Rusty-fronted Tody-Flycatcher 	Poecilotriccus latirostris 		72 	58
Slaty-headed Tody-Flycatcher 	Poecilotriccus sylvia 		81 	50
Golden-winged Tody-Flycatcher 	Poecilotriccus calopterus 		29 	1
Black-backed Tody-Flycatcher 	Poecilotriccus pulchellus 		10 	0
Black-chested Tyrant 	Taeniotriccus andrei 		28 	4
Spotted Tody-Flycatcher 	Todirostrum maculatum 		52 	73
Yellow-lored Tody-Flycatcher 	Todirostrum poliocephalum 		108 	87
Common Tody-Flycatcher 	Todirostrum cinereum 		221 	252
Maracaibo Tody-Flycatcher 	Todirostrum viridanum 		8 	1
Painted Tody-Flycatcher 	Todirostrum pictum 		46 	9
Yellow-browed Tody-Flycatcher 	Todirostrum chrysocrotaphum 		63 	22
Black-headed Tody-Flycatcher 	Todirostrum nigriceps 		31 	24
Brownish Twistwing 	Cnipodectes subbrunneus 		96 	19
Rufous Twistwing 	Cnipodectes superrufus 		25 	1
Eye-ringed Flatbill 	Rhynchocyclus brevirostris 		22 	3
Olivaceous Flatbill 	Rhynchocyclus olivaceus 		60 	29
Pacific Flatbill 	Rhynchocyclus pacificus 		10 	4
Fulvous-breasted Flatbill 	Rhynchocyclus fulvipectus 		10 	0
Yellow-olive Flatbill 	Tolmomyias sulphurescens 		451 	294
Orange-eyed Flatbill 	Tolmomyias traylori 		31 	2
Zimmer's Flatbill 	Tolmomyias assimilis 		100 	115
Yellow-margined Flatbill 	Tolmomyias flavotectus 		32 	25
Grey-crowned Flatbill 	Tolmomyias poliocephalus 		157 	123
Ochre-lored Flatbill 	Tolmomyias flaviventris 		175 	233
Olive-faced Flatbill 	Tolmomyias viridiceps 		80 	47
Kinglet Calyptura 	Calyptura cristata 		0 	0
Cinnamon-crested Spadebill 	Platyrinchus saturatus 		27 	2
Stub-tailed Spadebill 	Platyrinchus cancrominus 		21 	0
White-throated Spadebill 	Platyrinchus mystaceus 		213 	42
Golden-crowned Spadebill 	Platyrinchus coronatus 		99 	26
Yellow-throated Spadebill 	Platyrinchus flavigularis 		20 	2
White-crested Spadebill 	Platyrinchus platyrhynchos 		97 	26
