Common name 	Scientific name 	Status 	No. 	No. Back
Rufous-sided Pygmy Tyrant 	Euscarthmus rufomarginatus 		49 	4
Grey-and-white Tyrannulet 	Pseudelaenia leucospodia 		24 	10
Lesser Wagtail-Tyrant 	Stigmatura napensis 		40 	6
Greater Wagtail-Tyrant 	Stigmatura budytoides 		60 	37
Paltry Tyrannulet 	Zimmerius vilissimus 		26 	17
Bolivian Tyrannulet 	Zimmerius bolivianus 		14 	5
Red-billed Tyrannulet 	Zimmerius cinereicapilla 		14 	0
Mishana Tyrannulet 	Zimmerius villarejoi 		21 	3
Slender-footed Tyrannulet 	Zimmerius gracilipes 		59 	98
Golden-faced Tyrannulet 	Zimmerius chrysops 		179 	268
Peruvian Tyrannulet 	Zimmerius viridiflavus 		13 	22
Variegated Bristle Tyrant 	Pogonotriccus poecilotis 		25 	19
Chapman's Bristle Tyrant 	Pogonotriccus chapmani 		3 	0
Marble-faced Bristle Tyrant 	Pogonotriccus ophthalmicus 		59 	21
Spectacled Bristle Tyrant 	Pogonotriccus orbitalis 		12 	2
Venezuelan Bristle Tyrant 	Pogonotriccus venezuelanus 		3 	0
Antioquia Bristle Tyrant 	Pogonotriccus lanyoni 		29 	0
Southern Bristle Tyrant 	Pogonotriccus eximius 		37 	3
Mottle-cheeked Tyrannulet 	Phylloscartes ventralis 		113 	21
Alagoas Tyrannulet 	Phylloscartes ceciliae 		15 	2
Restinga Tyrannulet 	Phylloscartes kronei 		41 	1
Bahia Tyrannulet 	Phylloscartes beckeri 		12 	0
Panamanian Tyrannulet 	Phylloscartes flavovirens 		5 	0
Olive-green Tyrannulet 	Phylloscartes virescens 		15 	10
Ecuadorian Tyrannulet 	Phylloscartes gualaquizae 		42 	14
Black-fronted Tyrannulet 	Phylloscartes nigrifrons 		8 	0
Rufous-browed Tyrannulet 	Phylloscartes superciliaris 		27 	9
Rufous-lored Tyrannulet 	Phylloscartes flaviventris 		3 	0
Cinnamon-faced Tyrannulet 	Phylloscartes parkeri 		11 	5
Minas Gerais Tyrannulet 	Phylloscartes roquettei 		26 	3
Sao Paulo Tyrannulet 	Phylloscartes paulista 		30 	1
Oustalet's Tyrannulet 	Phylloscartes oustaleti 		47 	13
Serra do Mar Tyrannulet 	Phylloscartes difficilis 		47 	9
Bay-ringed Tyrannulet 	Phylloscartes sylviolus 		39 	0
Streak-necked Flycatcher 	Mionectes striaticollis 		35 	5
Olive-striped Flycatcher 	Mionectes olivaceus 		43 	8
Ochre-bellied Flycatcher 	Mionectes oleagineus 		162 	62
McConnell's Flycatcher 	Mionectes macconnelli 		18 	7
Grey-hooded Flycatcher 	Mionectes rufiventris 		56 	19
Sepia-capped Flycatcher 	Leptopogon amaurocephalus 		148 	93
Slaty-capped Flycatcher 	Leptopogon superciliaris 		90 	50
Rufous-breasted Flycatcher 	Leptopogon rufipectus 		89 	12
Inca Flycatcher 	Leptopogon taczanowskii 		21 	3
Northern Scrub Flycatcher 	Sublegatus arenarum 		13 	0
Amazonian Scrub Flycatcher 	Sublegatus obscurior 		22 	5
Southern Scrub Flycatcher 	Sublegatus modestus 		55 	3
Slender-billed Inezia 	Inezia tenuirostris 		33 	6
Plain Inezia 	Inezia inornata 		49 	7
Amazonian Inezia 	Inezia subflava 		17 	1
Pale-tipped Inezia 	Inezia caudata 		26 	7
Flavescent Flycatcher 	Myiophobus flavicans 		59 	8
Orange-crested Flycatcher 	Myiophobus phoenicomitra 		33 	0
Unadorned Flycatcher 	Myiophobus inornatus 		8 	0
Roraiman Flycatcher 	Myiophobus roraimae 		28 	2
Olive-chested Flycatcher 	Myiophobus cryptoxanthus 		43 	7
Bran-colored Flycatcher 	Myiophobus fasciatus 		172 	64
Handsome Flycatcher 	Nephelomyias pulcher 		36 	9
Orange-banded Flycatcher 	Nephelomyias lintoni 		26 	1
Ochraceous-breasted Flycatcher 	Nephelomyias ochraceiventris 		6 	0
Ornate Flycatcher 	Myiotriccus ornatus 		123 	114
Many-colored Rush Tyrant 	Tachuris rubrigastra 		55 	15
Sharp-tailed Grass Tyrant 	Culicivora caudacuta 		41 	1
Drab-breasted Bamboo Tyrant 	Hemitriccus diops 		99 	72
Brown-breasted Bamboo Tyrant 	Hemitriccus obsoletus 		46 	10
Flammulated Bamboo Tyrant 	Hemitriccus flammulatus 		56 	106
Snethlage's Tody-Tyrant 	Hemitriccus minor 		88 	27
Yungas Tody-Tyrant 	Hemitriccus spodiops 		5 	9
Boat-billed Tody-Tyrant 	Hemitriccus josephinae 		18 	3
White-eyed Tody-Tyrant 	Hemitriccus zosterops 		69 	20
White-bellied Tody-Tyrant 	Hemitriccus griseipectus 		107 	110
Zimmer's Tody-Tyrant 	Hemitriccus minimus 		62 	11
Eye-ringed Tody-Tyrant 	Hemitriccus orbitatus 		74 	25
Johannes's Tody-Tyrant 	Hemitriccus iohannis 		58 	43
Stripe-necked Tody-Tyrant 	Hemitriccus striaticollis 		71 	15
Hangnest Tody-Tyrant 	Hemitriccus nidipendulus 		40 	11
Pearly-vented Tody-Tyrant 	Hemitriccus margaritaceiventer 		191 	83
Pelzeln's Tody-Tyrant 	Hemitriccus inornatus 		19 	6
Black-throated Tody-Tyrant 	Hemitriccus granadensis 		75 	2
Buff-breasted Tody-Tyrant 	Hemitriccus mirandae 		13 	4
Cinnamon-breasted Tody-Tyrant 	Hemitriccus cinnamomeipectus 		19 	1
Kaempfer's Tody-Tyrant 	Hemitriccus kaempferi 		13 	3
Buff-throated Tody-Tyrant 	Hemitriccus rufigularis 		31 	1
Fork-tailed Tody-Tyrant 	Hemitriccus furcatus 		55 	10
Eared Pygmy Tyrant 	Myiornis auricularis 		118 	31
White-bellied Pygmy Tyrant 	Myiornis albiventris 		27 	12
Black-capped Pygmy Tyrant 	Myiornis atricapillus 		60 	19
Short-tailed Pygmy Tyrant 	Myiornis ecaudatus 		93 	20
Northern Bentbill 	Oncostoma cinereigulare 		49 	27
Southern Bentbill 	Oncostoma olivaceum 		35 	47
Scale-crested Pygmy Tyrant 	Lophotriccus pileatus 		248 	155
Long-crested Pygmy Tyrant 	Lophotriccus eulophotes 		31 	9
Double-banded Pygmy Tyrant 	Lophotriccus vitiosus 		79 	30
Helmeted Pygmy Tyrant 	Lophotriccus galeatus 		131 	90
Pale-eyed Pygmy Tyrant 	Atalotriccus pilaris 		70 	30
Rufous-crowned Tody-Flycatcher 	Poecilotriccus ruficeps 		57 	13
Lulu's Tody-Flycatcher 	Poecilotriccus luluae 		17 	1
White-cheeked Tody-Flycatcher 	Poecilotriccus albifacies 		23 	1
Black-and-white Tody-Flycatcher 	Poecilotriccus capitalis 		71 	10
Buff-cheeked Tody-Flycatcher 	Poecilotriccus senex 		5 	0
Ruddy Tody-Flycatcher 	Poecilotriccus russatus 		17 	0
Ochre-faced Tody-Flycatcher 	Poecilotriccus plumbeiceps 		114 	106
Smoky-fronted Tody-Flycatcher 	Poecilotriccus fumifrons 		28 	18
Rusty-fronted Tody-Flycatcher 	Poecilotriccus latirostris 		72 	58
Slaty-headed Tody-Flycatcher 	Poecilotriccus sylvia 		81 	50
Golden-winged Tody-Flycatcher 	Poecilotriccus calopterus 		29 	1
Black-backed Tody-Flycatcher 	Poecilotriccus pulchellus 		10 	0
Black-chested Tyrant 	Taeniotriccus andrei 		28 	4
Spotted Tody-Flycatcher 	Todirostrum maculatum 		52 	73
Yellow-lored Tody-Flycatcher 	Todirostrum poliocephalum 		108 	87
Common Tody-Flycatcher 	Todirostrum cinereum 		221 	252
Maracaibo Tody-Flycatcher 	Todirostrum viridanum 		8 	1
Painted Tody-Flycatcher 	Todirostrum pictum 		46 	9
Yellow-browed Tody-Flycatcher 	Todirostrum chrysocrotaphum 		63 	22
Black-headed Tody-Flycatcher 	Todirostrum nigriceps 		31 	24
Brownish Twistwing 	Cnipodectes subbrunneus 		96 	19
Eye-ringed Flatbill 	Rhynchocyclus brevirostris 		22 	3
Olivaceous Flatbill 	Rhynchocyclus olivaceus 		60 	29
Pacific Flatbill 	Rhynchocyclus pacificus 		10 	4
Fulvous-breasted Flatbill 	Rhynchocyclus fulvipectus 		10 	0
Yellow-olive Flatbill 	Tolmomyias sulphurescens 		451 	294
Orange-eyed Flatbill 	Tolmomyias traylori 		31 	2
Zimmer's Flatbill 	Tolmomyias assimilis 		100 	115
Yellow-margined Flatbill 	Tolmomyias flavotectus 		32 	25
Grey-crowned Flatbill 	Tolmomyias poliocephalus 		157 	123
Ochre-lored Flatbill 	Tolmomyias flaviventris 		175 	233
Cinnamon-crested Spadebill 	Platyrinchus saturatus 		27 	2
Stub-tailed Spadebill 	Platyrinchus cancrominus 		21 	0
White-throated Spadebill 	Platyrinchus mystaceus 		213 	42
Golden-crowned Spadebill 	Platyrinchus coronatus 		99 	26
Yellow-throated Spadebill 	Platyrinchus flavigularis 		20 	2
White-crested Spadebill 	Platyrinchus platyrhynchos 		97 	26
Russet-winged Spadebill 	Platyrinchus leucoryphus 		36 	2
Cinnamon Neopipo 	Neopipo cinnamomea 		42 	1
Cinnamon Flycatcher 	Pyrrhomyias cinnamomeus 		180 	76
Cliff Flycatcher 	Hirundinea ferruginea 		96 	16
Euler's Flycatcher 	Lathrotriccus euleri 		300 	141
Grey-breasted Flycatcher 	Lathrotriccus griseipectus 		41 	6
Tawny-chested Flycatcher 	Aphanotriccus capitalis 		12 	2
Black-billed Flycatcher 	Aphanotriccus audax 		16 	1
Fuscous Flycatcher 	Cnemotriccus fuscatus 		175 	49
Belted Flycatcher 	Xenotriccus callizonus 		25 	0
Pileated Flycatcher 	Xenotriccus mexicanus 		21 	1
Eastern Phoebe 	Sayornis phoebe 		124 	101
Black Phoebe 	Sayornis nigricans 		153 	138
Say's Phoebe 	Sayornis saya 		81 	40
Northern Tufted Flycatcher 	Mitrephanes phaeocercus 		84 	59
Olive Tufted Flycatcher 	Mitrephanes olivaceus 		11 	4
Olive-sided Flycatcher 	Contopus cooperi 		169 	134
Greater Pewee 	Contopus pertinax 		105 	241
Dark Pewee 	Contopus lugubris 		9 	2
Smoke-colored Pewee 	Contopus fumigatus 		110 	109
Ochraceous Pewee 	Contopus ochraceus 		10 	1
Western Wood Pewee 	Contopus sordidulus 		234 	590
Eastern Wood Pewee 	Contopus virens 		207 	259
Tropical Pewee 	Contopus cinereus 		109 	60
White-throated Pewee 	Contopus albogularis 		6 	0
Blackish Pewee 	Contopus nigrescens 		51 	5
Hispaniolan Pewee 	Contopus hispaniolensis 		1 	1
Yellow-bellied Flycatcher 	Empidonax flaviventris 		140 	75
Acadian Flycatcher 	Empidonax virescens 		189 	113
Willow Flycatcher 	Empidonax traillii 		247 	87
Alder Flycatcher 	Empidonax alnorum 		256 	174
White-throated Flycatcher 	Empidonax albigularis 		24 	3
Least Flycatcher 	Empidonax minimus 		220 	227
Hammond's Flycatcher 	Empidonax hammondii 		155 	80
American Dusky Flycatcher 	Empidonax oberholseri 		139 	100
American Grey Flycatcher 	Empidonax wrightii 		105 	44
Pine Flycatcher 	Empidonax affinis 		34 	3
Pacific-slope Flycatcher 	Empidonax difficilis 		227 	260
Cordilleran Flycatcher 	Empidonax occidentalis 		151 	141
Yellowish Flycatcher 	Empidonax flavescens 		50 	65
Buff-breasted Flycatcher 	Empidonax fulvifrons 		88 	28
Black-capped Flycatcher 	Empidonax atriceps 		25 	4
Scarlet Flycatcher 	Pyrocephalus rubinus 		22 	1
Austral Negrito 	Lessonia rufa 		10 	0
Andean Negrito 	Lessonia oreas 		6 	0
Cinereous Tyrant 	Knipolegus striaticeps 		4 	3
Hudson's Black Tyrant 	Knipolegus hudsoni 		5 	1
Amazonian Black Tyrant 	Knipolegus poecilocercus 		7 	1
Jelski's Black Tyrant 	Knipolegus signatus 		0 	0
Blue-billed Black Tyrant 	Knipolegus cyanirostris 		9 	0
Rufous-tailed Tyrant 	Knipolegus poecilurus 		17 	0
Riverside Tyrant 	Knipolegus orenocensis 		10 	6
White-winged Black Tyrant 	Knipolegus aterrimus 		32 	8
Crested Black Tyrant 	Knipolegus lophotes 		9 	0
Velvety Black Tyrant 	Knipolegus nigerrimus 		8 	0
Spectacled Tyrant 	Hymenops perspicillatus 		22 	0
Drab Water Tyrant 	Ochthornis littoralis 		21 	1
Yellow-browed Tyrant 	Satrapa icterophrys 		12 	0
Little Ground Tyrant 	Muscisaxicola fluviatilis 		0 	0
Spot-billed Ground Tyrant 	Muscisaxicola maculirostris 		17 	0
Taczanowski's Ground Tyrant 	Muscisaxicola griseus 		1 	1
Puna Ground Tyrant 	Muscisaxicola juninensis 		1 	0
Cinereous Ground Tyrant 	Muscisaxicola cinereus 		1 	0
White-fronted Ground Tyrant 	Muscisaxicola albifrons 		2 	1
Ochre-naped Ground Tyrant 	Muscisaxicola flavinucha 		4 	0
Rufous-naped Ground Tyrant 	Muscisaxicola rufivertex 		4 	0
Dark-faced Ground Tyrant 	Muscisaxicola maclovianus 		5 	0
White-browed Ground Tyrant 	Muscisaxicola albilora 		13 	0
Paramo Ground Tyrant 	Muscisaxicola alpinus 		8 	0
Cinnamon-bellied Ground Tyrant 	Muscisaxicola capistratus 		7 	0
Black-fronted Ground Tyrant 	Muscisaxicola frontalis 		1 	0
Black-billed Shrike-Tyrant 	Agriornis montanus 		19 	16
White-tailed Shrike-Tyrant 	Agriornis albicauda 		21 	1
Great Shrike-Tyrant 	Agriornis lividus 		8 	0
Grey-bellied Shrike-Tyrant 	Agriornis micropterus 		1 	0
Lesser Shrike-Tyrant 	Agriornis murinus 		1 	0
Fire-eyed Diucon 	Xolmis pyrope 		35 	0
Grey Monjita 	Xolmis cinereus 		32 	2
Black-crowned Monjita 	Xolmis coronatus 		2 	0
White-rumped Monjita 	Xolmis velatus 		14 	0
White Monjita 	Xolmis irupero 		12 	2
Rusty-backed Monjita 	Xolmis rubetra 		0 	0
Black-and-white Monjita 	Heteroxolmis dominicana 		10 	0
Streak-throated Bush Tyrant 	Myiotheretes striaticollis 		53 	6
Santa Marta Bush Tyrant 	Myiotheretes pernix 		18 	0
Smoky Bush Tyrant 	Myiotheretes fumigatus 		56 	23
Rufous-bellied Bush Tyrant 	Myiotheretes fuscorufus 		9 	0
Red-rumped Bush Tyrant 	Cnemarchus erythropygius 		9 	0
Rufous-webbed Bush Tyrant 	Polioxolmis rufipennis 		4 	0
Chocolate-vented Tyrant 	Neoxolmis rufiventris 		5 	0
Streamer-tailed Tyrant 	Gubernetes yetapa 		64 	19
Shear-tailed Grey Tyrant 	Muscipipra vetula 		48 	4
Pied Water Tyrant 	Fluvicola pica 		22 	4
Black-backed Water Tyrant 	Fluvicola albiventer 		17 	0
Masked Water Tyrant 	Fluvicola nengeta 		59 	29
White-headed Marsh Tyrant 	Arundinicola leucocephala 		24 	2
Cock-tailed Tyrant 	Alectrurus tricolor 		1 	0
Strange-tailed Tyrant 	Alectrurus risora 		3 	0
Tumbes Tyrant 	Tumbezia salvini 		22 	4
Crowned Chat-Tyrant 	Silvicultrix frontalis 		15 	3
Golden-browed Chat-Tyrant 	Silvicultrix pulchella 		17 	5
Yellow-bellied Chat-Tyrant 	Silvicultrix diadema 		43 	4
Jelski's Chat-Tyrant 	Silvicultrix jelskii 		20 	5
Slaty-backed Chat-Tyrant 	Ochthoeca cinnamomeiventris 		82 	9
Rufous-breasted Chat-Tyrant 	Ochthoeca rufipectoralis 		46 	39
Brown-backed Chat-Tyrant 	Ochthoeca fumicolor 		45 	6
D'Orbigny's Chat-Tyrant 	Ochthoeca oenanthoides 		15 	2
White-browed Chat-Tyrant 	Ochthoeca leucophrys 		23 	4
Piura Chat-Tyrant 	Ochthoeca piurae 		11 	0
Patagonian Tyrant 	Colorhamphus parvirostris 		23 	0
Long-tailed Tyrant 	Colonia colonus 		115 	55
Short-tailed Field Tyrant 	Muscigralla brevicauda 		18 	3
Cattle Tyrant 	Machetornis rixosa 		87 	25
Piratic Flycatcher 	Legatus leucophaius 		264 	477
White-bearded Flycatcher 	Phelpsia inornata 		10 	0
Rusty-margined Flycatcher 	Myiozetetes cayanensis 		178 	225
Social Flycatcher 	Myiozetetes similis 		339 	446
Grey-capped Flycatcher 	Myiozetetes granadensis 		93 	86
Dusky-chested Flycatcher 	Myiozetetes luteiventris 		66 	31
Great Kiskadee 	Pitangus sulphuratus 		494 	1773
Lesser Kiskadee 	Philohydor lictor 		93 	22
White-ringed Flycatcher 	Conopias albovittatus 		33 	17
Yellow-throated Flycatcher 	Conopias parvus 		81 	31
Three-striped Flycatcher 	Conopias trivirgatus 		59 	10
Lemon-browed Flycatcher 	Conopias cinchoneti 		41 	8
Golden-bellied Flycatcher 	Myiodynastes hemichrysus 		7 	0
Golden-crowned Flycatcher 	Myiodynastes chrysocephalus 		163 	26
Baird's Flycatcher 	Myiodynastes bairdii 		35 	4
Sulphur-bellied Flycatcher 	Myiodynastes luteiventris 		180 	262
Streaked Flycatcher 	Myiodynastes maculatus 		274 	188
Boat-billed Flycatcher 	Megarynchus pitangua 		379 	279
Sulphury Flycatcher 	Tyrannopsis sulphurea 		77 	8
Variegated Flycatcher 	Empidonomus varius 		77 	17
Crowned Slaty Flycatcher 	Griseotyrannus aurantioatrocristatus 		41 	2
Snowy-throated Kingbird 	Tyrannus niveigularis 		24 	4
White-throated Kingbird 	Tyrannus albogularis 		23 	2
Tropical Kingbird 	Tyrannus melancholicus 		388 	783
Couch's Kingbird 	Tyrannus couchii 		70 	37
Cassin's Kingbird 	Tyrannus vociferans 		151 	291
Thick-billed Kingbird 	Tyrannus crassirostris 		110 	335
Western Kingbird 	Tyrannus verticalis 		105 	167
Scissor-tailed Flycatcher 	Tyrannus forficatus 		37 	20
Fork-tailed Flycatcher 	Tyrannus savana 		69 	16
Eastern Kingbird 	Tyrannus tyrannus 		101 	175
Grey Kingbird 	Tyrannus dominicensis 		75 	63
Giant Kingbird 	Tyrannus cubensis 		4 	1
Loggerhead Kingbird 	Tyrannus caudifasciatus 		21 	5
Greyish Mourner 	Rhytipterna simplex 		154 	211
Pale-bellied Mourner 	Rhytipterna immunda 		25 	0
Rufous Mourner 	Rhytipterna holerythra 		48 	36
Sibilant Sirystes 	Sirystes sibilator 		97 	70
Choco Sirystes 	Sirystes albogriseus 		13 	6
Rufous Casiornis 	Casiornis rufus 		38 	4
Ash-throated Casiornis 	Casiornis fuscus 		9 	0
Rufous Flycatcher 	Myiarchus semirufus 		5 	2
Yucatan Flycatcher 	Myiarchus yucatanensis 		14 	2
Dusky-capped Flycatcher 	Myiarchus tuberculifer 		397 	612
Swainson's Flycatcher 	Myiarchus swainsoni 		146 	36
Venezuelan Flycatcher 	Myiarchus venezuelensis 		6 	3
Panamanian Flycatcher 	Myiarchus panamensis 		13 	6
Short-crested Flycatcher 	Myiarchus ferox 		160 	106
Apical Flycatcher 	Myiarchus apicalis 		34 	8
Pale-edged Flycatcher 	Myiarchus cephalotes 		56 	23
Sooty-crowned Flycatcher 	Myiarchus phaeocephalus 		14 	2
Ash-throated Flycatcher 	Myiarchus cinerascens 		228 	396
Nutting's Flycatcher 	Myiarchus nuttingi 		143 	104
Great Crested Flycatcher 	Myiarchus crinitus 		235 	244
Brown-crested Flycatcher 	Myiarchus tyrannulus 		494 	1097
La Sagra's Flycatcher 	Myiarchus sagrae 		20 	3
Stolid Flycatcher 	Myiarchus stolidus 		6 	2
Puerto Rican Flycatcher 	Myiarchus antillarum 		8 	3
Flammulated Flycatcher 	Deltarhynchus flammulatus 		27 	3
Large-headed Flatbill 	Ramphotrigon megacephalum 		115 	183
Rufous-tailed Flatbill 	Ramphotrigon ruficauda 		117 	61
Dusky-tailed Flatbill 	Ramphotrigon fuscicauda 		59 	59
Rufous-tailed Attila 	Attila phoenicurus 		64 	99
Cinnamon Attila 	Attila cinnamomeus 		133 	107
Ochraceous Attila 	Attila torridus 		45 	10
Citron-bellied Attila 	Attila citriniventris 		102 	30
White-eyed Attila 	Attila bolivianus 		72 	60
Grey-hooded Attila 	Attila rufus 		130 	164
Bright-rumped Attila 	Attila spadiceus 		381 	528
Red-crested Cotinga 	Ampelion rubrocristatus 		26 	5
Chestnut-crested Cotinga 	Ampelion rufaxilla 		18 	3
Swallow-tailed Cotinga 	Phibalura flavirostris 		4 	0
White-cheeked Cotinga 	Zaratornis stresemanni 		3 	0
Chestnut-bellied Cotinga 	Doliornis remseni 		7 	0
Bay-vented Cotinga 	Doliornis sclateri 		11 	0
Peruvian Plantcutter 	Phytotoma raimondii 		25 	1
White-tipped Plantcutter 	Phytotoma rutila 		41 	17
Rufous-tailed Plantcutter 	Phytotoma rara 		19 	1
Hooded Berryeater 	Carpornis cucullata 		71 	342
Black-headed Berryeater 	Carpornis melanocephala 		20 	15
Green-and-black Fruiteater 	Pipreola riefferii 		127 	19
Band-tailed Fruiteater 	Pipreola intermedia 		13 	3
Barred Fruiteater 	Pipreola arcuata 		68 	23
Golden-breasted Fruiteater 	Pipreola aureopectus 		45 	9
Orange-breasted Fruiteater 	Pipreola jucunda 		31 	4
Black-chested Fruiteater 	Pipreola lubomirskii 		14 	1
Masked Fruiteater 	Pipreola pulchra 		7 	0
Scarlet-breasted Fruiteater 	Pipreola frontalis 		21 	1
Fiery-throated Fruiteater 	Pipreola chlorolepidota 		10 	0
Handsome Fruiteater 	Pipreola formosa 		7 	0
Red-banded Fruiteater 	Pipreola whitelyi 		12 	1
Scaled Fruiteater 	Ampelioides tschudii 		40 	4
Guianan Cock-of-the-rock 	Rupicola rupicola 		47 	3
Andean Cock-of-the-rock 	Rupicola peruvianus 		117 	17
Guianan Red Cotinga 	Phoenicircus carnifex 		28 	8
Black-necked Red Cotinga 	Phoenicircus nigricollis 		32 	1
Lovely Cotinga 	Cotinga amabilis 		3 	0
Turquoise Cotinga 	Cotinga ridgwayi 		5 	0
Blue Cotinga 	Cotinga nattererii 		3 	0
Plum-throated Cotinga 	Cotinga maynana 		8 	1
Purple-breasted Cotinga 	Cotinga cotinga 		1 	0
Banded Cotinga 	Cotinga maculata 		3 	0
Spangled Cotinga 	Cotinga cayana 		10 	0
Three-wattled Bellbird 	Procnias tricarunculatus 		64 	26
White Bellbird 	Procnias albus 		45 	43
Bearded Bellbird 	Procnias averano 		68 	38
Bare-throated Bellbird 	Procnias nudicollis 		122 	577
Black-and-gold Cotinga 	Tijuca atra 		55 	91
Grey-winged Cotinga 	Tijuca condita 		9 	3
Chestnut-capped Piha 	Lipaugus weberi 		36 	1
Dusky Piha 	Lipaugus fuscocinereus 		27 	7
Scimitar-winged Piha 	Lipaugus uropygialis 		2 	0
Rufous Piha 	Lipaugus unirufus 		80 	28
Screaming Piha 	Lipaugus vociferans 		320 	1182
Cinnamon-vented Piha 	Lipaugus lanioides 		35 	39
Rose-collared Piha 	Lipaugus streptophorus 		7 	0
Black-faced Cotinga 	Conioptilon mcilhennyi 		35 	24
Grey-tailed Piha 	Snowornis subalaris 		23 	3
Olivaceous Piha 	Snowornis cryptolophus 		5 	0
Purple-throated Cotinga 	Porphyrolaema porphyrolaema 		6 	1
Pompadour Cotinga 	Xipholena punicea 		42 	6
White-tailed Cotinga 	Xipholena lamellipennis 		10 	1
White-winged Cotinga 	Xipholena atropurpurea 		10 	0
Black-tipped Cotinga 	Carpodectes hopkei 		2 	0
Snowy Cotinga 	Carpodectes nitidus 		1 	0
Yellow-billed Cotinga 	Carpodectes antoniae 		0 	0
Bare-necked Fruitcrow 	Gymnoderus foetidus 		1 	0
Purple-throated Fruitcrow 	Querula purpurata 		151 	252
Crimson Fruitcrow 	Haematoderus militaris 		4 	0
Red-ruffed Fruitcrow 	Pyroderus scutatus 		46 	9
Capuchinbird 	Perissocephalus tricolor 		50 	8
Bare-necked Umbrellabird 	Cephalopterus glabricollis 		1 	0
Amazonian Umbrellabird 	Cephalopterus ornatus 		9 	2
Long-wattled Umbrellabird 	Cephalopterus penduliger 		18 	1
Dwarf Tyrant-Manakin 	Tyranneutes stolzmanni 		161 	280
Tiny Tyrant-Manakin 	Tyranneutes virescens 		32 	33
Saffron-crested Tyrant-Manakin 	Neopelma chrysocephalum 		99 	14
Sulphur-bellied Tyrant-Manakin 	Neopelma sulphureiventer 		31 	10
Pale-bellied Tyrant-Manakin 	Neopelma pallescens 		51 	17
Wied's Tyrant-Manakin 	Neopelma aurifrons 		21 	0
Serra do Mar Tyrant-Manakin 	Neopelma chrysolophum 		37 	7
Yellow-headed Manakin 	Chloropipo flavicapilla 		14 	0
Jet Manakin 	Chloropipo unicolor 		6 	0
Araripe Manakin 	Antilophia bokermanni 		56 	1
Helmeted Manakin 	Antilophia galeata 		81 	10
Long-tailed Manakin 	Chiroxiphia linearis 		95 	93
Lance-tailed Manakin 	Chiroxiphia lanceolata 		87 	45
Blue-backed Manakin 	Chiroxiphia pareola 		197 	125
Yungas Manakin 	Chiroxiphia boliviana 		64 	118
Blue Manakin 	Chiroxiphia caudata 		233 	662
