Common name 	Scientific name 	Status 	No. 	No. Back
Eurasian Wren 	Troglodytes troglodytes 		2327 	8196
Eurasian Nuthatch 	Sitta europaea 		1198 	2007
Siberian Nuthatch 	Sitta arctica 		0 	0
Chestnut-vented Nuthatch 	Sitta nagaensis 		32 	4
Kashmir Nuthatch 	Sitta cashmirensis 		4 	1
Indian Nuthatch 	Sitta castanea 		11 	1
Chestnut-bellied Nuthatch 	Sitta cinnamoventris 		32 	5
Burmese Nuthatch 	Sitta neglecta 		5 	0
White-tailed Nuthatch 	Sitta himalayensis 		40 	5
White-browed Nuthatch 	Sitta victoriae 		9 	0
Krüper's Nuthatch 	Sitta krueperi 		31 	1
Yunnan Nuthatch 	Sitta yunnanensis 		11 	0
Red-breasted Nuthatch 	Sitta canadensis 		205 	304
Chinese Nuthatch 	Sitta villosa 		27 	0
White-cheeked Nuthatch 	Sitta leucopsis 		5 	3
Przevalski's Nuthatch 	Sitta przewalskii 		13 	0
Western Rock Nuthatch 	Sitta neumayer 		38 	8
Eastern Rock Nuthatch 	Sitta tephronota 		33 	9
Velvet-fronted Nuthatch 	Sitta frontalis 		46 	5
Yellow-billed Nuthatch 	Sitta solangiae 		9 	0
Sulphur-billed Nuthatch 	Sitta oenochlamys 		9 	0
Blue Nuthatch 	Sitta azurea 		6 	3
Giant Nuthatch 	Sitta magna 		15 	0
Beautiful Nuthatch 	Sitta formosa 		14 	1
Wallcreeper 	Tichodroma muraria 		23 	0
Eurasian Treecreeper 	Certhia familiaris 		740 	530
Hodgson's Treecreeper 	Certhia hodgsoni 		16 	2
Short-toed Treecreeper 	Certhia brachydactyla 		709 	1711
Bar-tailed Treecreeper 	Certhia himalayana 		21 	2
Rusty-flanked Treecreeper 	Certhia nipalensis 		2 	1
Sikkim Treecreeper 	Certhia discolor 		20 	3
Hume's Treecreeper 	Certhia manipurensis 		17 	0
Sichuan Treecreeper 	Certhia tianquanensis 		10 	0
Indian Spotted Creeper 	Salpornis spilonota 		5 	0
Metallic Starling 	Aplonis metallica 		57 	15
Violet-hooded Starling 	Aplonis circumscripta 		0 	0
Yellow-eyed Starling 	Aplonis mystacea 		0 	0
Singing Starling 	Aplonis cantoroides 		9 	0
Tanimbar Starling 	Aplonis crassa 		4 	0
Long-tailed Starling 	Aplonis magna 		12 	0
Asian Glossy Starling 	Aplonis panayensis 		45 	14
Moluccan Starling 	Aplonis mysolensis 		12 	1
Short-tailed Starling 	Aplonis minor 		13 	3
Yellow-faced Myna 	Mino dumontii 		26 	31
Golden Myna 	Mino anais 		8 	4
Sulawesi Myna 	Basilornis celebensis 		5 	0
Helmeted Myna 	Basilornis galeatus 		3 	0
Long-crested Myna 	Basilornis corythaix 		2 	0
Apo Myna 	Basilornis mirandus 		10 	0
Coleto 	Sarcops calvus 		27 	2
White-necked Myna 	Streptocitta albicollis 		5 	0
Bare-eyed Myna 	Streptocitta albertinae 		0 	0
Fiery-browed Starling 	Enodes erythrophris 		5 	0
Grosbeak Starling 	Scissirostrum dubium 		12 	1
Spot-winged Starling 	Saroglossa spilopterus 		6 	0
Golden-crested Myna 	Ampeliceps coronatus 		2 	1
Sri Lanka Hill Myna 	Gracula ptilogenys 		12 	0
Common Hill Myna 	Gracula religiosa 		131 	39
Southern Hill Myna 	Gracula indica 		36 	8
Nias Hill Myna 	Gracula robusta 		8 	0
Enggano Hill Myna 	Gracula enganensis 		4 	0
Great Myna 	Acridotheres grandis 		15 	6
Crested Myna 	Acridotheres cristatellus 		29 	9
Javan Myna 	Acridotheres javanicus 		28 	22
Pale-bellied Myna 	Acridotheres cinereus 		0 	0
Jungle Myna 	Acridotheres fuscus 		28 	8
Collared Myna 	Acridotheres albocinctus 		1 	0
Bank Myna 	Acridotheres ginginianus 		11 	1
Common Myna 	Acridotheres tristis 		223 	280
Black-winged Starling 	Acridotheres melanopterus 		5 	0
Vinous-breasted Starling 	Acridotheres burmannicus 		17 	1
Red-billed Starling 	Spodiopsar sericeus 		15 	0
White-cheeked Starling 	Spodiopsar cineraceus 		56 	28
Black-collared Starling 	Gracupica nigricollis 		33 	14
Pied Myna 	Gracupica contra 		19 	8
Daurian Starling 	Agropsar sturninus 		10 	0
Chestnut-cheeked Starling 	Agropsar philippensis 		18 	0
White-shouldered Starling 	Sturnia sinensis 		9 	0
Chestnut-tailed Starling 	Sturnia malabarica 		17 	0
White-headed Starling 	Sturnia erythropygia 		4 	0
Malabar Starling 	Sturnia blythii 		7 	0
Brahminy Starling 	Sturnia pagodarum 		25 	3
White-faced Starling 	Sturnornis albofrontatus 		4 	0
Bali Myna 	Leucopsar rothschildi 		21 	1
Rosy Starling 	Pastor roseus 		58 	0
Common Starling 	Sturnus vulgaris 		963 	1933
Wattled Starling 	Creatophora cinerea 		26 	0
Tristram's Starling 	Onychognathus tristramii 		36 	24
Stripe-headed Rhabdornis 	Rhabdornis mystacalis 		3 	0
Stripe-breasted Rhabdornis 	Rhabdornis inornatus 		5 	0
Grand Rhabdornis 	Rhabdornis grandis 		3 	0
Slaty-backed Thrush 	Geokichla schistacea 		19 	1
Buru Thrush 	Geokichla dumasi 		3 	0
Seram Thrush 	Geokichla joiceyi 		2 	0
Chestnut-capped Thrush 	Geokichla interpres 		17 	0
Enggano Thrush 	Geokichla leucolaema 		5 	0
Red-backed Thrush 	Geokichla erythronota 		4 	0
Red-and-black Thrush 	Geokichla mendeni 		6 	0
Chestnut-backed Thrush 	Geokichla dohertyi 		21 	0
Pied Thrush 	Geokichla wardii 		1 	0
Ashy Thrush 	Geokichla cinerea 		12 	0
Orange-sided Thrush 	Geokichla peronii 		36 	6
Orange-headed Thrush 	Geokichla citrina 		79 	3
Siberian Thrush 	Geokichla sibirica 		34 	10
Spot-winged Thrush 	Geokichla spiloptera 		28 	0
Geomalia 	Zoothera heinrichi 		0 	0
Everett's Thrush 	Zoothera everetti 		3 	0
Sunda Thrush 	Zoothera andromedae 		2 	0
Alpine Thrush 	Zoothera mollissima 		9 	0
Long-tailed Thrush 	Zoothera dixoni 		8 	0
White's Thrush 	Zoothera aurea 		124 	34
Amami Thrush 	Zoothera major 		27 	1
Scaly Thrush 	Zoothera dauma 		6 	0
Nilgiri Thrush 	Zoothera neilgherriensis 		0 	0
Sri Lanka Thrush 	Zoothera imbricata 		2 	0
Fawn-breasted Thrush 	Zoothera machiki 		2 	0
Russet-tailed Thrush 	Zoothera heinei 		11 	0
Long-billed Thrush 	Zoothera monticola 		10 	0
Dark-sided Thrush 	Zoothera marginata 		3 	0
Varied Thrush 	Ixoreus naevius 		92 	148
Sulawesi Thrush 	Cataponera turdoides 		3 	0
Grandala 	Grandala coelicolor 		1 	0
Grey-cheeked Thrush 	Catharus minimus 		118 	18
Swainson's Thrush 	Catharus ustulatus 		556 	735
Hermit Thrush 	Catharus guttatus 		327 	420
Yemen Thrush 	Turdus menachensis 		11 	2
Grey-backed Thrush 	Turdus hortulorum 		45 	35
Tickell's Thrush 	Turdus unicolor 		18 	0
Black-breasted Thrush 	Turdus dissimilis 		8 	0
Japanese Thrush 	Turdus cardis 		84 	39
White-collared Blackbird 	Turdus albocinctus 		23 	2
Ring Ouzel 	Turdus torquatus 		341 	107
Grey-winged Blackbird 	Turdus boulboul 		31 	2
Common Blackbird 	Turdus merula 		4134 	14063
Tibetan Blackbird 	Turdus maximus 		7 	0
Indian Blackbird 	Turdus simillimus 		18 	1
Island Thrush 	Turdus poliocephalus 		32 	6
Chestnut Thrush 	Turdus rubrocanus 		25 	3
Kessler's Thrush 	Turdus kessleri 		15 	2
Grey-sided Thrush 	Turdus feae 		8 	1
Eyebrowed Thrush 	Turdus obscurus 		95 	10
Pale Thrush 	Turdus pallidus 		92 	92
Brown-headed Thrush 	Turdus chrysolaus 		51 	8
Izu Thrush 	Turdus celaenops 		19 	0
Black-throated Thrush 	Turdus atrogularis 		38 	21
Red-throated Thrush 	Turdus ruficollis 		30 	21
Naumann's Thrush 	Turdus naumanni 		16 	1
Dusky Thrush 	Turdus eunomus 		85 	45
Fieldfare 	Turdus pilaris 		805 	970
Redwing 	Turdus iliacus 		983 	895
Song Thrush 	Turdus philomelos 		2719 	6448
Chinese Thrush 	Turdus mupinensis 		12 	5
Mistle Thrush 	Turdus viscivorus 		680 	785
Purple Cochoa 	Cochoa purpurea 		4 	0
Green Cochoa 	Cochoa viridis 		22 	3
Sumatran Cochoa 	Cochoa beccarii 		0 	0
Javan Cochoa 	Cochoa azurea 		19 	0
Fruithunter 	Chlamydochaera jefferyi 		9 	0
Black Scrub Robin 	Cercotrichas podobe 		22 	11
Rufous-tailed Scrub Robin 	Cercotrichas galactotes 		135 	9
Indian Robin 	Copsychus fulicatus 		51 	5
Oriental Magpie-Robin 	Copsychus saularis 		370 	76
Rufous-tailed Shama 	Copsychus pyrropygus 		42 	8
Philippine Magpie-Robin 	Copsychus mindanensis 		16 	2
White-rumped Shama 	Copsychus malabaricus 		222 	69
Andaman Shama 	Copsychus albiventris 		14 	0
White-crowned Shama 	Copsychus stricklandii 		64 	9
White-browed Shama 	Copsychus luzoniensis 		38 	1
White-vented Shama 	Copsychus niger 		19 	0
Black Shama 	Copsychus cebuensis 		14 	0
Grey Tit-Flycatcher 	Myioparus plumbeus 		34 	7
Spotted Flycatcher 	Muscicapa striata 		546 	185
Gambaga Flycatcher 	Muscicapa gambagae 		6 	1
Grey-streaked Flycatcher 	Muscicapa griseisticta 		184 	1
Dark-sided Flycatcher 	Muscicapa sibirica 		35 	0
Asian Brown Flycatcher 	Muscicapa dauurica 		297 	40
Ashy-breasted Flycatcher 	Muscicapa randi 		0 	0
Sumba Brown Flycatcher 	Muscicapa segregata 		3 	0
Brown-breasted Flycatcher 	Muscicapa muttui 		1 	0
Ferruginous Flycatcher 	Muscicapa ferruginea 		17 	2
White-gorgeted Flycatcher 	Anthipes monileger 		32 	4
Rufous-browed Flycatcher 	Anthipes solitaris 		55 	3
Hainan Blue Flycatcher 	Cyornis hainanus 		66 	3
Pale Blue Flycatcher 	Cyornis unicolor 		75 	6
Rück's Blue Flycatcher 	Cyornis ruckii 		0 	0
Blue-breasted Blue Flycatcher 	Cyornis herioti 		8 	0
White-bellied Blue Flycatcher 	Cyornis pallidipes 		7 	0
Pale-chinned Blue Flycatcher 	Cyornis poliogenys 		32 	2
Hill Blue Flycatcher 	Cyornis banyumas 		72 	14
Large Blue Flycatcher 	Cyornis magnirostris 		12 	0
Palawan Blue Flycatcher 	Cyornis lemprieri 		6 	0
Tickell's Blue Flycatcher 	Cyornis tickelliae 		128 	15
Sunda Blue Flycatcher 	Cyornis caerulatus 		23 	1
Bornean Blue Flycatcher 	Cyornis superbus 		28 	2
Blue-throated Blue Flycatcher 	Cyornis rubeculoides 		54 	2
Chinese Blue Flycatcher 	Cyornis glaucicomans 		23 	0
Malaysian Blue Flycatcher 	Cyornis turcosus 		22 	1
Mangrove Blue Flycatcher 	Cyornis rufigastra 		29 	1
Tanahjampea Blue Flycatcher 	Cyornis djampeanus 		3 	0
Sulawesi Blue Flycatcher 	Cyornis omissus 		20 	0
Timor Blue Flycatcher 	Cyornis hyacinthinus 		6 	0
Blue-fronted Blue Flycatcher 	Cyornis hoevelli 		16 	0
Matinan Blue Flycatcher 	Cyornis sanfordi 		10 	0
White-tailed Flycatcher 	Cyornis concretus 		18 	0
Russet-backed Jungle Flycatcher 	Cyornis oscillans 		5 	1
Brown-chested Jungle Flycatcher 	Cyornis brunneatus 		12 	1
Nicobar Jungle Flycatcher 	Cyornis nicobaricus 		0 	0
Fulvous-chested Jungle Flycatcher 	Cyornis olivaceus 		25 	0
Grey-chested Jungle Flycatcher 	Cyornis umbratilis 		57 	3
Rufous-tailed Jungle Flycatcher 	Cyornis ruficauda 		3 	0
Sula Jungle Flycatcher 	Cyornis colonus 		0 	0
Fujian Niltava 	Niltava davidi 		5 	0
Rufous-bellied Niltava 	Niltava sundara 		18 	2
Rufous-vented Niltava 	Niltava sumatrana 		3 	0
Vivid Niltava 	Niltava vivida 		7 	11
Large Niltava 	Niltava grandis 		68 	9
Small Niltava 	Niltava macgrigoriae 		42 	4
Blue-and-white Flycatcher 	Cyanoptila cyanomelana 		399 	357
Dull-blue Flycatcher 	Eumyias sordidus 		3 	0
Verditer Flycatcher 	Eumyias thalassinus 		59 	5
Turquoise Flycatcher 	Eumyias panayensis 		31 	1
Nilgiri Flycatcher 	Eumyias albicaudatus 		13 	7
Indigo Flycatcher 	Eumyias indigo 		27 	2
Streak-breasted Jungle Flycatcher 	Eumyias additus 		1 	0
European Robin 	Erithacus rubecula 		3036 	7759
Great Shortwing 	Heinrichia calligyna 		11 	0
Bagobo Babbler 	Leonardina woodi 		3 	0
Gould's Shortwing 	Heteroxenicus stellatus 		3 	0
Rusty-bellied Shortwing 	Brachypteryx hyperythra 		11 	0
Lesser Shortwing 	Brachypteryx leucophris 		128 	20
White-browed Shortwing 	Brachypteryx montana 		76 	6
Eyebrowed Jungle Flycatcher 	Vauriella gularis 		9 	0
White-throated Jungle Flycatcher 	Vauriella albigularis 		13 	0
White-browed Jungle Flycatcher 	Vauriella insignis 		1 	0
Slaty-backed Jungle Flycatcher 	Vauriella goodfellowi 		3 	0
Indian Blue Robin 	Larvivora brunnea 		62 	4
Siberian Blue Robin 	Larvivora cyane 		97 	15
Rufous-tailed Robin 	Larvivora sibilans 		56 	21
Rufous-headed Robin 	Larvivora ruficeps 		11 	0
Ryukyu Robin 	Larvivora komadori 		52 	11
Japanese Robin 	Larvivora akahige 		57 	16
Bluethroat 	Luscinia svecica 		680 	150
White-bellied Redstart 	Luscinia phaenicuroides 		42 	6
Thrush Nightingale 	Luscinia luscinia 		539 	578
Common Nightingale 	Luscinia megarhynchos 		1500 	1589
White-throated Robin 	Irania gutturalis 		23 	3
Himalayan Rubythroat 	Calliope pectoralis 		19 	2
Siberian Rubythroat 	Calliope calliope 		167 	26
Firethroat 	Calliope pectardens 		25 	2
Blackthroat 	Calliope obscura 		10 	0
White-tailed Robin 	Myiomela leucura 		35 	16
Sunda Robin 	Myiomela diana 		11 	2
Nilgiri Blue Robin 	Sholicola major 		10 	0
White-browed Bush Robin 	Tarsiger indicus 		50 	42
Rufous-breasted Bush Robin 	Tarsiger hyperythrus 		2 	0
Collared Bush Robin 	Tarsiger johnstoniae 		11 	11
Red-flanked Bluetail 	Tarsiger cyanurus 		159 	51
Himalayan Bluetail 	Tarsiger rufilatus 		32 	8
Golden Bush Robin 	Tarsiger chrysaeus 		40 	2
Little Forktail 	Enicurus scouleri 		1 	0
Sunda Forktail 	Enicurus velatus 		6 	0
Chestnut-naped Forktail 	Enicurus ruficapillus 		15 	0
Black-backed Forktail 	Enicurus immaculatus 		4 	0
Slaty-backed Forktail 	Enicurus schistaceus 		22 	1
White-crowned Forktail 	Enicurus leschenaulti 		50 	1
Spotted Forktail 	Enicurus maculatus 		8 	0
Sri Lanka Whistling Thrush 	Myophonus blighi 		9 	0
Shiny Whistling Thrush 	Myophonus melanurus 		13 	1
Javan Whistling Thrush 	Myophonus glaucinus 		18 	4
Bornean Whistling Thrush 	Myophonus borneensis 		12 	0
Brown-winged Whistling Thrush 	Myophonus castaneus 		1 	0
Malayan Whistling Thrush 	Myophonus robinsoni 		7 	0
Malabar Whistling Thrush 	Myophonus horsfieldii 		59 	10
Taiwan Whistling Thrush 	Myophonus insularis 		21 	4
Blue Whistling Thrush 	Myophonus caeruleus 		111 	12
Blue-fronted Robin 	Cinclidium frontale 		17 	3
Rusty-tailed Flycatcher 	Ficedula ruficauda 		11 	2
European Pied Flycatcher 	Ficedula hypoleuca 		625 	389
Collared Flycatcher 	Ficedula albicollis 		283 	21
Semicollared Flycatcher 	Ficedula semitorquata 		29 	5
Yellow-rumped Flycatcher 	Ficedula zanthopygia 		48 	27
Narcissus Flycatcher 	Ficedula narcissina 		264 	660
Green-backed Flycatcher 	Ficedula elisae 		26 	2
Mugimaki Flycatcher 	Ficedula mugimaki 		68 	17
Slaty-backed Flycatcher 	Ficedula hodgsonii 		25 	2
Rufous-chested Flycatcher 	Ficedula dumetoria 		35 	1
Tanimbar Flycatcher 	Ficedula riedeli 		6 	0
Rufous-gorgeted Flycatcher 	Ficedula strophiata 		27 	3
Red-breasted Flycatcher 	Ficedula parva 		543 	45
Taiga Flycatcher 	Ficedula albicilla 		128 	14
Kashmir Flycatcher 	Ficedula subrubra 		11 	0
Snowy-browed Flycatcher 	Ficedula hyperythra 		62 	3
Little Slaty Flycatcher 	Ficedula basilanica 		17 	0
Rufous-throated Flycatcher 	Ficedula rufigula 		2 	0
Cinnamon-chested Flycatcher 	Ficedula buruensis 		4 	0
Damar Flycatcher 	Ficedula henrici 		18 	2
Sumba Flycatcher 	Ficedula harterti 		4 	0
Palawan Flycatcher 	Ficedula platenae 		8 	0
Cryptic Flycatcher 	Ficedula crypta 		4 	0
Furtive Flycatcher 	Ficedula disposita 		5 	0
Lompobattang Flycatcher 	Ficedula bonthaina 		10 	0
Little Pied Flycatcher 	Ficedula westermanni 		72 	7
Ultramarine Flycatcher 	Ficedula superciliaris 		30 	4
Slaty-blue Flycatcher 	Ficedula tricolor 		35 	0
Sapphire Flycatcher 	Ficedula sapphira 		4 	0
Black-and-orange Flycatcher 	Ficedula nigrorufa 		9 	1
Black-banded Flycatcher 	Ficedula timorensis 		12 	0
Pygmy Flycatcher 	Muscicapella hodgsoni 		13 	2
Przevalski's Redstart 	Phoenicurus alaschanicus 		8 	0
Eversmann's Redstart 	Phoenicurus erythronotus 		6 	3
Blue-capped Redstart 	Phoenicurus coeruleocephala 		7 	2
Black Redstart 	Phoenicurus ochruros 		702 	525
Common Redstart 	Phoenicurus phoenicurus 		916 	425
Hodgson's Redstart 	Phoenicurus hodgsoni 		17 	4
White-throated Redstart 	Phoenicurus schisticeps 		15 	0
Daurian Redstart 	Phoenicurus auroreus 		191 	51
Güldenstädt's Redstart 	Phoenicurus erythrogastrus 		13 	2
Blue-fronted Redstart 	Phoenicurus frontalis 		32 	6
Plumbeous Water Redstart 	Phoenicurus fuliginosus 		43 	2
Luzon Water Redstart 	Phoenicurus bicolor 		6 	0
Common Rock Thrush 	Monticola saxatilis 		64 	15
Little Rock Thrush 	Monticola rufocinereus 		6 	1
Blue Rock Thrush 	Monticola solitarius 		180 	34
Chestnut-bellied Rock Thrush 	Monticola rufiventris 		15 	1
Blue-capped Rock Thrush 	Monticola cinclorhyncha 		16 	0
White-throated Rock Thrush 	Monticola gularis 		14 	2
Whinchat 	Saxicola rubetra 		360 	93
White-browed Bush Chat 	Saxicola macrorhynchus 		1 	0
White-throated Bush Chat 	Saxicola insignis 		7 	1
European Stonechat 	Saxicola rubicola 		381 	245
Siberian Stonechat 	Saxicola maurus 		47 	7
Stejneger's Stonechat 	Saxicola stejnegeri 		31 	6
White-tailed Stonechat 	Saxicola leucurus 		2 	0
Pied Bush Chat 	Saxicola caprata 		95 	13
Jerdon's Bush Chat 	Saxicola jerdoni 		11 	1
Grey Bush Chat 	Saxicola ferreus 		39 	5
White-bellied Bush Chat 	Saxicola gutturalis 		19 	2
Northern Wheatear 	Oenanthe oenanthe 		230 	26
Isabelline Wheatear 	Oenanthe isabellina 		120 	9
Hooded Wheatear 	Oenanthe monacha 		5 	0
Desert Wheatear 	Oenanthe deserti 		44 	5
Black-eared Wheatear 	Oenanthe hispanica 		102 	38
Cyprus Wheatear 	Oenanthe cypriaca 		16 	4
Pied Wheatear 	Oenanthe pleschanka 		51 	10
Red-rumped Wheatear 	Oenanthe moesta 		16 	0
Blackstart 	Oenanthe melanura 		17 	6
Familiar Chat 	Oenanthe familiaris 		22 	3
Brown Rock Chat 	Oenanthe fusca 		11 	4
Variable Wheatear 	Oenanthe picata 		4 	0
White-crowned Wheatear 	Oenanthe leucopyga 		22 	7
Hume's Wheatear 	Oenanthe albonigra 		9 	0
Finsch's Wheatear 	Oenanthe finschii 		10 	0
Mourning Wheatear 	Oenanthe lugens 		2 	0
Arabian Wheatear 	Oenanthe lugentoides 		5 	0
Kurdish Wheatear 	Oenanthe xanthoprymna 		2 	0
Red-tailed Wheatear 	Oenanthe chrysopygia 		8 	1
White-throated Dipper 	Cinclus cinclus 		161 	5
Brown Dipper 	Cinclus pallasii 		69 	1
Philippine Leafbird 	Chloropsis flavipennis 		6 	0
Yellow-throated Leafbird 	Chloropsis palawanensis 		6 	0
Greater Green Leafbird 	Chloropsis sonnerati 		42 	1
Lesser Green Leafbird 	Chloropsis cyanopogon 		30 	4
Blue-winged Leafbird 	Chloropsis cochinchinensis 		46 	6
Bornean Leafbird 	Chloropsis kinabaluensis 		9 	0
Jerdon's Leafbird 	Chloropsis jerdoni 		13 	1
Golden-fronted Leafbird 	Chloropsis aurifrons 		44 	0
Sumatran Leafbird 	Chloropsis media 		1 	0
Orange-bellied Leafbird 	Chloropsis hardwickii 		86 	2
Blue-masked Leafbird 	Chloropsis venusta 		1 	0
Olive-backed Flowerpecker 	Prionochilus olivaceus 		10 	1
Yellow-breasted Flowerpecker 	Prionochilus maculatus 		32 	1
Crimson-breasted Flowerpecker 	Prionochilus percussus 		10 	0
Palawan Flowerpecker 	Prionochilus plateni 		3 	0
Yellow-rumped Flowerpecker 	Prionochilus xanthopygius 		20 	0
Scarlet-breasted Flowerpecker 	Prionochilus thoracicus 		8 	1
Golden-rumped Flowerpecker 	Dicaeum annae 		8 	0
Thick-billed Flowerpecker 	Dicaeum agile 		15 	0
Striped Flowerpecker 	Dicaeum aeruginosum 		2 	0
Brown-backed Flowerpecker 	Dicaeum everetti 		3 	0
Whiskered Flowerpecker 	Dicaeum proprium 		8 	0
Yellow-vented Flowerpecker 	Dicaeum chrysorrheum 		12 	0
Yellow-bellied Flowerpecker 	Dicaeum melanoxanthum 		5 	0
Legge's Flowerpecker 	Dicaeum vincens 		8 	0
Yellow-sided Flowerpecker 	Dicaeum aureolimbatum 		3 	0
Olive-capped Flowerpecker 	Dicaeum nigrilore 		2 	1
Flame-crowned Flowerpecker 	Dicaeum anthonyi 		2 	0
Bicolored Flowerpecker 	Dicaeum bicolor 		4 	0
Red-keeled Flowerpecker 	Dicaeum australe 		15 	4
Black-belted Flowerpecker 	Dicaeum haematostictum 		2 	0
Scarlet-collared Flowerpecker 	Dicaeum retrocinctum 		7 	0
Cebu Flowerpecker 	Dicaeum quadricolor 		1 	0
Orange-bellied Flowerpecker 	Dicaeum trigonostigma 		101 	16
Buzzing Flowerpecker 	Dicaeum hypoleucum 		5 	0
Pale-billed Flowerpecker 	Dicaeum erythrorhynchos 		48 	15
Nilgiri Flowerpecker 	Dicaeum concolor 		26 	5
Plain Flowerpecker 	Dicaeum minullum 		24 	1
Andaman Flowerpecker 	Dicaeum virescens 		9 	1
Pygmy Flowerpecker 	Dicaeum pygmaeum 		7 	0
Crimson-crowned Flowerpecker 	Dicaeum nehrkorni 		6 	0
Flame-breasted Flowerpecker 	Dicaeum erythrothorax 		1 	0
Halmahera Flowerpecker 	Dicaeum schistaceiceps 		7 	0
Ashy Flowerpecker 	Dicaeum vulneratum 		4 	0
Olive-crowned Flowerpecker 	Dicaeum pectorale 		4 	2
Red-capped Flowerpecker 	Dicaeum geelvinkianum 		9 	1
Black-fronted Flowerpecker 	Dicaeum igniferum 		14 	6
Blue-cheeked Flowerpecker 	Dicaeum maugei 		19 	12
Mistletoebird 	Dicaeum hirundinaceum 		62 	37
Grey-sided Flowerpecker 	Dicaeum celebicum 		8 	0
Black-sided Flowerpecker 	Dicaeum monticolum 		6 	0
Fire-breasted Flowerpecker 	Dicaeum ignipectus 		98 	10
Blood-breasted Flowerpecker 	Dicaeum sanguinolentum 		15 	3
Scarlet-backed Flowerpecker 	Dicaeum cruentatum 		55 	9
Scarlet-headed Flowerpecker 	Dicaeum trochileum 		12 	3
Ruby-cheeked Sunbird 	Chalcoparia singalensis 		35 	7
Plain Sunbird 	Anthreptes simplex 		13 	1
Brown-throated Sunbird 	Anthreptes malacensis 		73 	8
Grey-throated Sunbird 	Anthreptes griseigularis 		0 	0
Red-throated Sunbird 	Anthreptes rhodolaemus 		10 	1
Nile Valley Sunbird 	Hedydipna metallica 		16 	12
Purple-rumped Sunbird 	Leptocoma zeylonica 		60 	10
Crimson-backed Sunbird 	Leptocoma minima 		27 	4
Purple-throated Sunbird 	Leptocoma sperata 		9 	0
Van Hasselt's Sunbird 	Leptocoma brasiliana 		48 	8
Black Sunbird 	Leptocoma aspasia 		42 	4
Copper-throated Sunbird 	Leptocoma calcostetha 		15 	0
Palestine Sunbird 	Cinnyris osea 		31 	15
Purple Sunbird 	Cinnyris asiaticus 		131 	85
Olive-backed Sunbird 	Cinnyris jugularis 		167 	58
Apricot-breasted Sunbird 	Cinnyris buettikoferi 		5 	0
Flame-breasted Sunbird 	Cinnyris solaris 		20 	5
Loten's Sunbird 	Cinnyris lotenius 		25 	3
Grey-hooded Sunbird 	Aethopyga primigenia 		4 	0
Apo Sunbird 	Aethopyga boltoni 		12 	0
Lina's Sunbird 	Aethopyga linaraborae 		5 	0
Flaming Sunbird 	Aethopyga flagrans 		2 	0
Metallic-winged Sunbird 	Aethopyga pulcherrima 		5 	0
Elegant Sunbird 	Aethopyga duyvenbodei 		4 	0
Lovely Sunbird 	Aethopyga shelleyi 		8 	6
Handsome Sunbird 	Aethopyga bella 		5 	0
Mrs. Gould's Sunbird 	Aethopyga gouldiae 		30 	1
Green-tailed Sunbird 	Aethopyga nipalensis 		59 	9
White-flanked Sunbird 	Aethopyga eximia 		16 	0
Fork-tailed Sunbird 	Aethopyga christinae 		28 	1
Black-throated Sunbird 	Aethopyga saturata 		46 	5
Crimson Sunbird 	Aethopyga siparaja 		73 	13
Vigors's Sunbird 	Aethopyga vigorsii 		10 	0
Javan Sunbird 	Aethopyga mystacalis 		12 	1
Temminck's Sunbird 	Aethopyga temminckii 		30 	0
Fire-tailed Sunbird 	Aethopyga ignicauda 		18 	1
Purple-naped Sunbird 	Kurochkinegramma hypogrammicum 		36 	5
Little Spiderhunter 	Arachnothera longirostra 		138 	18
Orange-tufted Spiderhunter 	Arachnothera flammifera 		2 	0
Pale Spiderhunter 	Arachnothera dilutior 		2 	0
Thick-billed Spiderhunter 	Arachnothera crassirostris 		3 	1
Long-billed Spiderhunter 	Arachnothera robusta 		6 	0
Spectacled Spiderhunter 	Arachnothera flavigaster 		16 	0
Yellow-eared Spiderhunter 	Arachnothera chrysogenys 		7 	0
Naked-faced Spiderhunter 	Arachnothera clarae 		3 	0
Grey-breasted Spiderhunter 	Arachnothera modesta 		8 	0
Streaky-breasted Spiderhunter 	Arachnothera affinis 		11 	1
Bornean Spiderhunter 	Arachnothera everetti 		16 	0
Streaked Spiderhunter 	Arachnothera magna 		59 	5
Whitehead's Spiderhunter 	Arachnothera juliae 		7 	0
Cinnamon Ibon 	Hypocryptadius cinnamomeus 		3 	0
Saxaul Sparrow 	Passer ammodendri 		16 	0
House Sparrow 	Passer domesticus 		1611 	3742
Spanish Sparrow 	Passer hispaniolensis 		161 	288
Sind Sparrow 	Passer pyrrhonotus 		16 	3
Russet Sparrow 	Passer cinnamomeus 		71 	1
Plain-backed Sparrow 	Passer flaveolus 		26 	4
Dead Sea Sparrow 	Passer moabiticus 		15 	2
Desert Sparrow 	Passer simplex 		24 	5
Eurasian Tree Sparrow 	Passer montanus 		1792 	2228
Arabian Golden Sparrow 	Passer euchlorus 		0 	0
Pale Rockfinch 	Carpospiza brachydactyla 		20 	1
Rock Sparrow 	Petronia petronia 		155 	216
Sahel Bush Sparrow 	Gymnoris dentata 		29 	14
Yellow-throated Sparrow 	Gymnoris xanthocollis 		35 	7
White-winged Snowfinch 	Montifringilla nivalis 		54 	0
Tibetan Snowfinch 	Montifringilla henrici 		14 	0
Black-winged Snowfinch 	Montifringilla adamsi 		2 	0
